# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Date format:           YYYY-MM-DD; YYYY-MM; YYYY; MM
# Field delimiter:       ;
#
# file generation data:  2013-08-26
#
# GRDC-No.:              3661600
# River:                 RIO SOROCABA
# Station:               LARANJAL PAULISTA
# Country:               BR
# Latitude (dec. °):      -23.033330
# Longitude (de. °):      -47.816670
# Catchment area (km²):     4751.000
# Altitude (m.a.s.l):        -999.00
# Next d/s station:      3661601
# Remarks:               
#************************************************************
#
# Data Set Content:      MONTHLY PRIMARY VALUES
#                        ----------------------
# Unit:                  m³/s
# Time series:           1969 - 1978
# No. of years:          10
#
# Consists of 3 tables of statistics based on mean daily discharges
#     - for each single year
#     - for the entire period
#     - for each month over the entire period
#
# Aggregation thresholds:
#    nD = 10 (max. number of missing days allowed to calculate a monthly value)
#    nM = 2  (max. number of missing months allowed for a year to be considered)
#    nY = 5  (min. number of years for aggregation over the entire period)
#
#
# TABLES
#
# For INDIVIDUAL YEARS (n records, one per year)
#   LQ:    lowest monthly discharge of the given year
#   month: associated month of occurrence
#   MQ:    mean discharge of all monthly discharges in the given year
#   HQ:    highest monthly discharge of the given year
#   month: associated month of occurrence
#   n:    number of available values used for MQ calculation
#
year;LQ;month;MQ;;HQ;month;m
1969;    12.186;09;    23.033;    62.560;11;  12
1970;    17.807;11;    39.170;   106.307;02;  12
1971;    20.090;09;    29.066;    38.052;01;  12
1972;    22.643;06;    63.034;   154.710;10;  12
1973;    29.700;08;    51.522;    99.643;02;  12
1974;    25.393;11;    74.187;   181.294;01;  12
1975;    20.950;09;    49.751;   105.696;02;  12
1976;    56.520;11;    90.075;   134.767;06;  12
1977;    28.539;08;    74.890;   233.957;02;  12
1978;    20.407;04;    37.801;    67.550;11;  12
#
#
# For ENTIRE PERIOD
# Calculated only from years with less than 2 months missing
#
#   LQ:   lowest monthly discharge from the entire period
#   MQ_1: mean discharge of all monthly discharges in the period [m³/s]
#   MQ_2: mean discharge volume per year of all monthly discharges in the period [km³/a]
#   MQ_3: mean runoff per year of all monthly discharges in the period [mm/a]
#   HQ:   highest monthly discharge from the entire periode
#   n:    number of available months used for MQ calculation
#
LQ;MQ_1;MQ_2;MQ_3;HQ;n
    12.186;    53.253;     1.679;       353;   233.957;  120
#
#
# For EACH MONTH of the year (12 records covering max. n years)
# Calculated only for months with <= 10 missing days
#
#   month: month (1=January)
#   LQ:    lowest monthly discharge of the given month in the entire period
#   year:  associated year of occurrence (only the first occurence is listed)
#   MQ:    mean discharge from all monthly discharges of the given month in the entire period
#   HQ:    highest monthly discharge of the given month in the entire period
#   year:  associated year of occurrence (only the first occurence is listed)
#   std:   standard deviation of all monthly discharges of the given month in the entire period
#   n:     number of available daily values used for computation
#
month;LQ;year;MQ;HQ;year;std;n
01;    22.587;1969;    80.428;   181.294;1974;    49.951;   10
02;    21.704;1969;    98.818;   233.957;1977;    61.902;   10
03;    23.442;1969;    70.368;   180.610;1974;    44.482;   10
04;    17.170;1969;    48.929;   104.470;1974;    28.838;   10
05;    13.702;1969;    35.118;    70.535;1976;    15.484;   10
06;    21.063;1969;    42.078;   134.767;1976;    33.897;   10
07;    17.929;1969;    37.954;   107.906;1976;    25.760;   10
08;    15.632;1969;    31.879;    85.635;1976;    19.856;   10
09;    12.186;1969;    35.910;   130.807;1976;    34.091;   10
10;    22.494;1969;    50.829;   154.710;1972;    44.537;   10
11;    17.807;1970;    46.673;    77.070;1972;    20.245;   10
12;    25.926;1969;    60.050;   104.287;1977;    25.606;   10
