# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Date format:           YYYY-MM-DD; YYYY-MM; YYYY; MM
# Field delimiter:       ;
#
# file generation data:  2013-08-26
#
# GRDC-No.:              5302240
# River:                 MITCHELL RIVER (SE AU)
# Station:               ANGUSVALE (TABBERABBERA)
# Country:               AU
# Latitude (dec. °):      -37.603300
# Longitude (de. °):      147.336700
# Catchment area (km²):     3430.000
# Altitude (m.a.s.l):        -999.00
# Next d/s station:      5302242
# Remarks:               
#************************************************************
#
# Data Set Content:      MONTHLY PRIMARY VALUES
#                        ----------------------
# Unit:                  m³/s
# Time series:           1975 - 1986
# No. of years:          12
#
# Consists of 3 tables of statistics based on mean daily discharges
#     - for each single year
#     - for the entire period
#     - for each month over the entire period
#
# Aggregation thresholds:
#    nD = 10 (max. number of missing days allowed to calculate a monthly value)
#    nM = 2  (max. number of missing months allowed for a year to be considered)
#    nY = 5  (min. number of years for aggregation over the entire period)
#
#
# TABLES
#
# For INDIVIDUAL YEARS (n records, one per year)
#   LQ:    lowest monthly discharge of the given year
#   month: associated month of occurrence
#   MQ:    mean discharge of all monthly discharges in the given year
#   HQ:    highest monthly discharge of the given year
#   month: associated month of occurrence
#   n:    number of available values used for MQ calculation
#
year;LQ;month;MQ;;HQ;month;m
1975;  -999.000;00;  -999.000;  -999.000;00;   8
1976;     2.300;05;    18.675;    99.313;10;  12
1977;     2.329;12;    12.904;    33.248;08;  12
1978;     1.199;01;    47.505;   188.611;06;  12
1979;     3.553;02;    17.633;    64.850;09;  12
1980;     0.736;04;    13.791;    54.450;09;  12
1981;     1.037;04;    26.582;    92.190;07;  12
1982;     1.486;12;     6.476;    11.887;09;  12
1983;     0.059;02;    24.100;    73.026;09;  12
1984;     3.210;12;    20.028;    72.092;08;  12
1985;     0.517;02;    29.982;    71.448;08;  12
1986;  -999.000;00;  -999.000;  -999.000;00;   6
#
#
# For ENTIRE PERIOD
# Calculated only from years with less than 2 months missing
#
#   LQ:   lowest monthly discharge from the entire period
#   MQ_1: mean discharge of all monthly discharges in the period [m³/s]
#   MQ_2: mean discharge volume per year of all monthly discharges in the period [km³/a]
#   MQ_3: mean runoff per year of all monthly discharges in the period [mm/a]
#   HQ:   highest monthly discharge from the entire periode
#   n:    number of available months used for MQ calculation
#
LQ;MQ_1;MQ_2;MQ_3;HQ;n
     0.059;    22.866;     0.721;       210;   188.611;  134
#
#
# For EACH MONTH of the year (12 records covering max. n years)
# Calculated only for months with <= 10 missing days
#
#   month: month (1=January)
#   LQ:    lowest monthly discharge of the given month in the entire period
#   year:  associated year of occurrence (only the first occurence is listed)
#   MQ:    mean discharge from all monthly discharges of the given month in the entire period
#   HQ:    highest monthly discharge of the given month in the entire period
#   year:  associated year of occurrence (only the first occurence is listed)
#   std:   standard deviation of all monthly discharges of the given month in the entire period
#   n:     number of available daily values used for computation
#
month;LQ;year;MQ;HQ;year;std;n
01;     1.199;1978;     6.639;    12.696;1979;     4.210;   11
02;     0.059;1983;     2.570;     4.193;1984;     1.485;   11
03;     0.773;1983;     3.117;     7.270;1978;     2.003;   11
04;     0.736;1980;     6.802;    36.244;1978;     9.973;   11
05;     2.015;1980;     8.179;    22.033;1975;     7.381;   12
06;     3.426;1980;    29.420;   188.611;1978;    51.237;   12
07;     6.104;1982;    32.113;    92.190;1981;    26.894;   11
08;    10.014;1982;    48.385;    89.778;1981;    26.225;   11
09;    11.887;1982;    52.870;    86.167;1975;    21.239;   11
10;     7.268;1982;    44.432;    99.313;1976;    28.175;   11
11;     2.262;1982;    23.001;    52.850;1978;    18.636;   11
12;     1.486;1982;    17.610;    51.719;1985;    18.596;   11
