# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Date format:           YYYY-MM-DD; YYYY-MM; YYYY; MM
# Field delimiter:       ;
#
# file generation data:  2013-08-26
#
# GRDC-No.:              2589503
# River:                 SHINANO, CHIKUMA
# Station:               KUISEGE
# Country:               JP
# Latitude (dec. °):       36.530000
# Longitude (de. °):      138.120000
# Catchment area (km²):     2595.900
# Altitude (m.a.s.l):        -999.00
# Next d/s station:      2589502
# Remarks:               
#************************************************************
#
# Data Set Content:      MONTHLY PRIMARY VALUES
#                        ----------------------
# Unit:                  m³/s
# Time series:           1993 - 2003
# No. of years:          11
#
# Consists of 3 tables of statistics based on mean daily discharges
#     - for each single year
#     - for the entire period
#     - for each month over the entire period
#
# Aggregation thresholds:
#    nD = 10 (max. number of missing days allowed to calculate a monthly value)
#    nM = 2  (max. number of missing months allowed for a year to be considered)
#    nY = 5  (min. number of years for aggregation over the entire period)
#
#
# TABLES
#
# For INDIVIDUAL YEARS (n records, one per year)
#   LQ:    lowest monthly discharge of the given year
#   month: associated month of occurrence
#   MQ:    mean discharge of all monthly discharges in the given year
#   HQ:    highest monthly discharge of the given year
#   month: associated month of occurrence
#   n:    number of available values used for MQ calculation
#
year;LQ;month;MQ;;HQ;month;m
1993;    57.680;12;    87.407;   156.893;09;  12
1994;    25.812;12;    44.579;    65.992;04;  12
1995;    22.754;02;    49.044;   142.317;07;  12
1996;    25.524;02;    45.063;    84.626;09;  12
1997;    25.468;08;    38.302;    67.060;04;  12
1998;    30.699;01;    80.694;   157.550;04;  12
1999;    29.724;02;    75.819;   162.881;07;  12
2000;    33.773;02;    54.540;   118.442;09;  12
2001;    32.314;01;    66.757;   186.212;09;  11
2002;    22.772;06;    45.875;    84.242;07;  12
2003;    35.376;01;    56.927;   114.859;08;  12
#
#
# For ENTIRE PERIOD
# Calculated only from years with less than 2 months missing
#
#   LQ:   lowest monthly discharge from the entire period
#   MQ_1: mean discharge of all monthly discharges in the period [m³/s]
#   MQ_2: mean discharge volume per year of all monthly discharges in the period [km³/a]
#   MQ_3: mean runoff per year of all monthly discharges in the period [mm/a]
#   HQ:   highest monthly discharge from the entire periode
#   n:    number of available months used for MQ calculation
#
LQ;MQ_1;MQ_2;MQ_3;HQ;n
    22.754;    58.575;     1.847;       712;   186.212;  131
#
#
# For EACH MONTH of the year (12 records covering max. n years)
# Calculated only for months with <= 10 missing days
#
#   month: month (1=January)
#   LQ:    lowest monthly discharge of the given month in the entire period
#   year:  associated year of occurrence (only the first occurence is listed)
#   MQ:    mean discharge from all monthly discharges of the given month in the entire period
#   HQ:    highest monthly discharge of the given month in the entire period
#   year:  associated year of occurrence (only the first occurence is listed)
#   std:   standard deviation of all monthly discharges of the given month in the entire period
#   n:     number of available daily values used for computation
#
month;LQ;year;MQ;HQ;year;std;n
01;    26.511;1996;    37.965;    57.760;1993;    10.184;   11
02;    22.754;1995;    38.605;    66.016;1993;    13.456;   11
03;    30.325;1995;    49.818;    74.788;1998;    13.806;   11
04;    43.720;1996;    65.027;   157.550;1998;    31.620;   11
05;    28.749;2002;    47.975;    75.838;1993;    13.761;   11
06;    22.772;2002;    54.188;    94.091;2001;    18.856;   11
07;    30.586;1994;    76.299;   162.881;1999;    49.439;   11
08;    25.468;1997;    63.651;   148.356;1999;    45.081;   11
09;    40.025;2002;   102.411;   186.212;2001;    50.510;   11
10;    29.127;1997;    67.290;   115.288;1998;    26.830;   10
11;    29.546;1995;    53.241;    79.867;2001;    18.471;   11
12;    25.812;1994;    47.226;   112.676;1998;    23.887;   11
