# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Date format:           YYYY-MM-DD; YYYY-MM; YYYY; MM
# Field delimiter:       ;
#
# file generation data:  2013-08-26
#
# GRDC-No.:              2910300
# River:                 TOM (TRIB. OB)
# Station:               TOMSK
# Country:               RU
# Latitude (dec. °):       56.500000
# Longitude (de. °):       84.920000
# Catchment area (km²):    57000.000
# Altitude (m.a.s.l):          69.30
# Next d/s station:      2910301
# Remarks:               
#************************************************************
#
# Data Set Content:      MONTHLY PRIMARY VALUES
#                        ----------------------
# Unit:                  m³/s
# Time series:           1918 - 2000
# No. of years:          83
#
# Consists of 3 tables of statistics based on mean daily discharges
#     - for each single year
#     - for the entire period
#     - for each month over the entire period
#
# Aggregation thresholds:
#    nD = 10 (max. number of missing days allowed to calculate a monthly value)
#    nM = 2  (max. number of missing months allowed for a year to be considered)
#    nY = 5  (min. number of years for aggregation over the entire period)
#
#
# TABLES
#
# For INDIVIDUAL YEARS (n records, one per year)
#   LQ:    lowest monthly discharge of the given year
#   month: associated month of occurrence
#   MQ:    mean discharge of all monthly discharges in the given year
#   HQ:    highest monthly discharge of the given year
#   month: associated month of occurrence
#   n:    number of available values used for MQ calculation
#
year;LQ;month;MQ;;HQ;month;m
1918;   107.161;03;   847.562;  3944.194;05;  12
1919;    96.275;02;  1548.340;  7252.258;05;  12
1920;   147.032;12;  1071.646;  4756.452;05;  12
1921;   112.000;03;  1324.587;  6729.032;05;  12
1922;   116.355;03;  1528.897;  6911.291;05;  12
1923;   122.219;12;  1240.004;  7136.452;05;  12
1924;   105.548;03;  1277.944;  6310.323;05;  12
1925;   111.129;03;  1525.863;  6792.581;05;  12
1926;   169.935;12;  1270.490;  4983.833;04;  12
1927;   106.645;03;   963.695;  4661.613;05;  12
1928;    75.403;11;  1307.397;  7131.936;05;  12
1929;   116.303;12;  1131.009;  4798.064;05;  12
1930;   115.000;01;  1390.560;  8140.968;05;  12
1931;    97.052;03;  1001.057;  5219.677;05;  12
1932;    98.890;03;   937.877;  2654.000;06;  12
1933;    98.635;03;   848.924;  3698.387;05;  12
1934;   107.065;03;   988.835;  5074.516;05;  12
1935;   118.871;03;  1364.998;  7789.032;05;  12
1936;   144.129;03;  1194.105;  4823.226;05;  12
1937;   118.000;03;  1340.896;  7350.936;05;  12
1938;   128.357;02;  1387.340;  4350.645;05;  12
1939;   148.968;12;   968.508;  4001.936;05;  12
1940;   103.621;02;   882.269;  2996.774;05;  12
1941;  -999.000;00;  -999.000;  -999.000;00;   4
1942;    89.568;03;  1169.471;  4764.839;05;  12
1943;    77.116;03;   834.479;  3035.120;04;  12
1944;   109.839;03;   823.797;  3057.097;05;  12
1945;    82.639;02;   683.600;  2606.129;05;  12
1946;   104.471;02;  1177.379;  3240.833;04;  12
1947;    99.465;03;  1233.831;  6084.400;04;  12
1948;   128.613;03;  1109.570;  4221.613;05;  12
1949;   147.839;03;  1098.682;  4176.774;05;  12
1950;   127.903;03;  1159.977;  7089.032;05;  12
1951;   115.774;03;   761.269;  4314.193;05;  12
1952;   105.903;03;   963.504;  4951.613;05;  12
1953;   155.893;02;   955.294;  4002.581;05;  12
1954;    95.187;03;  1180.699;  4023.000;06;  12
1955;   125.645;03;   854.501;  5072.581;05;  12
1956;    85.397;03;  1028.170;  3650.323;05;  12
1957;   125.500;02;   820.107;  3466.452;05;  12
1958;   131.161;03;  1011.257;  4347.742;05;  12
1959;   121.581;03;  1029.862;  4540.323;05;  12
1960;   124.806;03;  1065.193;  4887.097;05;  12
1961;   157.179;02;  1202.593;  4097.833;04;  12
1962;   172.548;12;   967.496;  4035.484;05;  12
1963;   131.452;03;  1031.778;  4359.677;05;  12
1964;    76.355;03;   994.580;  6298.064;05;  12
1965;   167.893;02;  1020.934;  5902.581;05;  12
1966;   136.129;03;  1368.023;  7499.032;05;  12
1967;   103.893;02;   864.470;  3445.806;05;  12
1968;   131.448;02;   642.668;  3033.226;05;  12
1969;    95.274;03;  1362.034;  6871.936;05;  12
1970;    64.310;03;  1067.379;  4228.064;05;  12
